Omega Speedmaster Professional,11,Korea,5
Hair Conditioner,8,Cameroon,2
Baseball Bat,8,Fiji,7
shovel,9,Northern Mariana Islands,18
Tennis Racket,11,Lithuania,11
Call of Duty: Modern Warfare II,12,Austria,5
Rolex Submariner,8,Equatorial Guinea,2
floral painting,10,Ghana,14
Battlefield 2042,11,Guatemala,17
Camping Stove,2,Liberia,5
Folders,4,Malawi,20
Portable Charger,9,United States of America,3
Whiteboard Markers,8,Zimbabwe,17
Baseball Glove,3,Tunisia,19
oven,9,Netherlands,11
oven,8,Serbia,2
Camping Chairs,2,Israel,11
guitar,4,Bolivia,16
Avatar,1,Egypt,9
Fire Starter,6,Andorra,2
Baseball Bat,8,Madagascar,16
Horizon Forbidden West,12,Comoros,8
Android,1,Maldives,18
Rangefinder,2,United States Virgin Islands,2
Red Dead Redemption 2,9,Senegal,11
vanilla candle,3,Sweden,4
refrigerator,3,Cocos (Keeling) Islands,19
Save Willy,6,Libyan Arab Jamahiriya,17
Body Lotion,7,Ecuador,14
Windows 11,2,United States of America,18
Fedora,2,Argentina,3
iOS,8,Montenegro,14
Golf Clubs,2,Lebanon,13
War and Peace,12,Ukraine,7
Cleanser,11,Hong Kong,13
Grand Theft Auto V,7,Lithuania,6
motrin,10,Faroe Islands,12
Golf Balls,9,Pitcairn Islands,3
Golf Glove,7,Georgia,6
clean slate,7,Togo,3
Water Bottle,12,United Kingdom,12
Omega Speedmaster Professional,12,Greece,1
The Dark Knight,7,Anguilla,7
Blade Runner 2049,7,Luxembourg,6
toe fungus cream,5,Angola,3
Save Willy,10,Guinea-Bissau,5
Tag Heuer Carrera,1,Singapore,7
Apex Legends,5,Kazakhstan,14
intense poetry,12,Qatar,7
Inception,6,Japan,5
To Kill a Mockingbird,4,Namibia,15
Volleyball,8,Jordan,6
The Matrix,4,Burkina Faso,1
Rolex Submariner,3,Russian Federation,7
The Matrix,4,Cape Verde,9
Harness,1,San Marino,7
Baseball Glove,6,Guinea-Bissau,5
Eraser,8,Jordan,14
guitar,3,Uzbekistan,13
Breitling Navitimer,10,Nigeria,4
citrus candle,10,Sierra Leone,14
Golf Clubs,9,Pitcairn Islands,14
magnesium,10,Liechtenstein,4
flute,12,Guyana,9
oven,11,Turkmenistan,19
Eyeliner,3,Tonga,2
Longines Master Collection,2,Iraq,8
refrigerator,8,Nigeria,6
DOOM Eternal,2,British Virgin Islands,1
oven,6,Romania,4
Folders,8,Afghanistan,19
Tennis Racket,10,Chad,13
Soccer Ball,2,Turkmenistan,8
Pet Bed,12,French Polynesia,11
Nail Polish,6,Egypt,2
The Lord of the Rings: The Fellowship of the Ring,6,Anguilla,13
DOOM Eternal,11,Uganda,14
dishwasher,9,Saint Helena,2
Basketball,6,Austria,10
animal painting,12,France,17
Rolex Submariner,2,Seychelles,4
Fishing Rod,5,Seychelles,4
white fuzzy blanket,12,Uruguay,10
The Dark Knight,6,Togo,13
Rubber Bands,1,Mexico,16
intense poetry,4,Liechtenstein,2
guitar,4,Nicaragua,1
guitar,5,Barbados,12
Blade Runner 2049,12,South Georgia and the South Sandwich Islands,6
Longines Master Collection,5,Greece,3
Jaeger-LeCoultre Reverso,5,Guernsey,8
Bug Spray,3,Vietnam,8
Portable Water Filter,2,Sweden,9
Markers,9,Romania,10
Baseball Glove,7,Benin,13
clean slate,8,Mongolia,14
red plush throw pillow,10,El Salvador,16
romantic poetry,3,Tokelau,1
feminine products,1,Latvia,11
To Kill a Mockingbird,8,Thailand,15
Golf Glove,3,Antigua and Barbuda,15
sad poetry,5,Zambia,4
Golf Bag,5,Monaco,17
magnesium,2,Reunion,5
guitar,4,Sierra Leone,16
blackberry seeds,6,Barbados,4
conga,12,Mali,17
Nail Polish,12,Iceland,13
Overwatch 2,7,United States Virgin Islands,17
Basketball,5,Suriname,1
Multi-tool,12,Myanmar,1
Pet Bed,10,United States Minor Outlying Islands,20
dishwasher,2,Honduras,4
Folders,10,Wallis and Futuna,9
tomato seeds,12,Pakistan,12
Golf Clubs,11,Holy See (Vatican City State),18
Golf Tees,3,Saint Martin,11
drums,8,Bangladesh,12
magnesium,5,Bangladesh,19
Perfume,12,Netherlands,13
Red Dead Redemption 2,5,Turkey,1
Perfume,5,Qatar,3
motrin,4,Uganda,9
animal painting,9,Congo,18
Rubber Bands,6,Vanuatu,6
Eyeliner,5,Morocco,10
guitar,2,Australia,6
Assassin's Creed Valhalla,11,Mozambique,3
into the ocean,9,Chad,16
Ubuntu,11,Ethiopia,10
Windows 11,3,Azerbaijan,10
Tissot Le Locle,3,Comoros,15
Folders,3,Namibia,18
modern sculpture,4,China,16
Pet Nail Clippers,7,Bhutan,6
Pet Crate,8,Hong Kong,19
Golf Tees,9,Botswana,13
Pencils,11,Mozambique,9
Volleyball,12,Venezuela,18
Rubber Bands,7,United States Minor Outlying Islands,11
To Kill a Mockingbird,1,Yemen,11
Omega Speedmaster Professional,5,United States Virgin Islands,3
Omega Speedmaster Professional,11,Myanmar,11
planter pots,2,Netherlands,14
Water Bottle,12,Italy,7
Mission: Impossible � Fallout,11,Luxembourg,4
macOS Ventura,11,Poland,9
Save Willy,6,Norway,1
Soccer Ball,7,Colombia,19
Assassin's Creed Valhalla,9,Madagascar,17
Blush,9,Yemen,5
Avatar,6,Haiti,18
feminine products,12,Timor-Leste,2
red plush throw pillow,6,Romania,7
The Great Gatsby,5,Ethiopia,18
Golf Tees,8,Jordan,4
Basketball,1,Venezuela,16
Golf Glove,3,Pakistan,6
Longines Master Collection,1,Brunei Darussalam,4
drums,9,New Caledonia,20
into the ocean,1,Afghanistan,11
Omega Speedmaster Professional,4,Latvia,9
toaster,4,Bouvet Island (Bouvetoya),6
Ubuntu,11,Lebanon,7
iOS,1,Cyprus,7
Eraser,5,Guyana,3
Tag Heuer Carrera,10,Thailand,5
red plush throw pillow,2,Cape Verde,7
Pens,2,Namibia,5
microwave,6,Kazakhstan,8
intense poetry,12,Denmark,5
Makeup Remover,9,Czech Republic,6
Rangefinder,1,Equatorial Guinea,13
conga,6,French Polynesia,9
iOS,9,Netherlands,19
Campfire Grill,9,Nauru,19
Face Mask,12,Malaysia,6
vanilla candle,4,United States Virgin Islands,13
Golf Bag,2,Micronesia,10
advil,5,United States Virgin Islands,16
Jaeger-LeCoultre Reverso,10,Korea,2
red fuzzy blanket,11,Bahamas,1
Longines Master Collection,4,Afghanistan,10
blue plush throw pillow,5,Nicaragua,9
Apex Legends,9,Montenegro,17
Red Dead Redemption 2,3,French Polynesia,16
To Kill a Mockingbird,5,Micronesia,11
Avatar,7,Turkey,3
Golf Balls,11,Malta,6
Tag Heuer Carrera,11,Liberia,8
Golf Tees,4,Cocos (Keeling) Islands,13
The Hobbit,3,Slovakia (Slovak Republic),13
Golf Tees,4,Vietnam,4
Audemars Piguet Royal Oak,1,Rwanda,3
Assassin's Creed Valhalla,3,Latvia,7
The Great Gatsby,10,Marshall Islands,2
Breitling Navitimer,12,Tunisia,9
white plush throw pillow,9,Saint Lucia,17
Windows 11,7,Bosnia and Herzegovina,17
Adobe Photoshop,6,San Marino,10
Jurassic Park,8,Guernsey,14
Volleyball,9,Yemen,12
Jaeger-LeCoultre Reverso,8,Bangladesh,8
Feeding Station,8,Moldova,7
Inception,3,Angola,20
Omega Seamaster,5,Eritrea,11
blackberry seeds,8,Suriname,13
1984,8,Russian Federation,8
microwave,11,Yemen,7
Mad Max: Fury Road,11,Namibia,7
Foundation,11,Equatorial Guinea,11
Pet Crate,12,Latvia,17
conga,2,Myanmar,3
The Lord of the Rings: The Fellowship of the Ring,6,Barbados,7
scenic painting,9,South Georgia and the South Sandwich Islands,3
Fishing Rod,3,Chad,13
macOS Ventura,3,Sudan,18
clean slate,10,Faroe Islands,7
Mission: Impossible � Fallout,12,Venezuela,17
big ben,1,Grenada,10
modern sculpture,11,Saint Kitts and Nevis,18
Golf Clubs,1,Madagascar,18
blue fuzzy blanket,6,Puerto Rico,20
fish oil,1,Eritrea,19
Golf Glove,12,Pakistan,14
Shampoo,4,Bermuda,5
Blade Runner 2049,12,Yemen,8
Lantern,4,Montenegro,2
Tennis Racket,11,Ethiopia,19
Blush,1,Ethiopia,18
Tag Heuer Carrera,12,Malaysia,5
Golf Clubs,6,Tuvalu,4
Eraser,7,Bouvet Island (Bouvetoya),3
Android,3,Poland,16
feminine products,5,Yemen,15
The Great Gatsby,6,Costa Rica,14
clean slate,4,Martinique,3
modern sculpture,2,Zambia,7
Cat Litter,7,American Samoa,9
fish oil,5,Mozambique,1
Horizon Forbidden West,6,British Virgin Islands,8
piano,2,South Africa,16
Fishing Rod,9,North Macedonia,4
piano,9,Liechtenstein,19
Save Willy,10,Argentina,11
microwave,11,Western Sahara,9
Whiteboard,3,Peru,20
Volleyball,10,Czech Republic,14
iOS,9,Cuba,14
Inception,3,Bolivia,12
Outdoor Clothing,12,Ireland,4
Golf Bag,12,Mayotte,4
Ubuntu,9,Saudi Arabia,6
motrin,3,Vanuatu,10
Staples,2,Wallis and Futuna,15
Perfume,9,Maldives,17
The Hobbit,6,Swaziland,14
magnesium,4,Argentina,7
Call of Duty: Modern Warfare II,4,Dominica,4
macOS Ventura,4,Grenada,11
floral painting,5,Fiji,16
Binders,10,Cote d'Ivoire,17
Baseball Glove,3,Equatorial Guinea,15
Star Wars: Episode IV - A New Hope,10,China,11
Cartier Tank,5,Australia,12
Pet Bed,7,Thailand,12
Save Willy,6,Seychelles,10
Pet Bed,5,Rwanda,18
motrin,7,Ethiopia,11
feminine products,4,Papua New Guinea,11
guitar,8,Liechtenstein,2
toe fungus cream,7,Iceland,7
Horizon Forbidden West,3,Cyprus,19
Adobe Photoshop,5,Palau,19
Rangefinder,9,British Indian Ocean Territory (Chagos Archipelago),5
Omega Seamaster,7,Uganda,7
Counter-Strike: Global Offensive,7,Palestinian Territory,17
Cat Litter,5,French Southern Territories,19
Food Bowl,6,Latvia,7
Serum,9,Ireland,1
Audemars Piguet Royal Oak,3,Saudi Arabia,14
iOS,1,Cook Islands,2
piano,9,Palestinian Territory,6
Golf Tees,11,Greenland,20
Omega Speedmaster Professional,10,Algeria,17
toaster,10,Montenegro,5
Body Lotion,1,Bahrain,4
sad poetry,4,Kazakhstan,19
Call of Duty: Modern Warfare II,3,Iraq,11
Whiteboard Markers,11,Ecuador,13
The other woman,9,Slovenia,7
oven,1,United States of America,18
toe fungus cream,9,Taiwan,16
Baseball Bat,5,Sri Lanka,17
Eyeshadow,7,Yemen,16
Pet Brush,9,Panama,4
Golf Tees,6,Grenada,1
Android,10,Marshall Islands,8
War and Peace,12,Djibouti,4
Ubuntu,1,Uganda,7
Golf Clubs,10,Zimbabwe,7
Overwatch 2,3,Barbados,18
blue plush throw pillow,8,Canada,4
Volleyball,4,Bahrain,18
Feeding Station,10,United Arab Emirates,6
Dental Chews,4,South Georgia and the South Sandwich Islands,15
The Lord of the Rings: The Fellowship of the Ring,9,Gambia,15
Toys,7,Northern Mariana Islands,15
big ben,6,American Samoa,9
microwave,8,Guatemala,17
soil,2,Somalia,8
Counter-Strike: Global Offensive,8,South Africa,3
Assassin's Creed Valhalla,7,Romania,2
Adobe Photoshop,6,Belarus,19
Patek Philippe Nautilus,7,Germany,20
Adobe Photoshop,12,Taiwan,3
Omega Speedmaster Professional,11,Guatemala,3
Pride and Prejudice,4,Puerto Rico,5
into the ocean,8,Serbia,19
magnesium,11,Indonesia,14
drums,5,Mali,17
Star Wars: Episode IV - A New Hope,2,Western Sahara,18
Horizon Forbidden West,4,Croatia,8
Call of Duty: Modern Warfare II,4,Western Sahara,20
Battlefield 2042,1,Vietnam,18
oven,9,Malaysia,3
Basketball,3,Czech Republic,7
Spider-Man (PS4),5,Costa Rica,14
citrus candle,2,Philippines,10
Dental Chews,8,Maldives,17
Bug Spray,11,Serbia,1
demons,7,United States of America,6
Hair Conditioner,8,Colombia,14
Camping Stove,1,Bulgaria,5
Shrek,6,Central African Republic,7
guitar,12,Martinique,15
Notebooks,10,Bangladesh,15
The Matrix,6,Nepal,10
1984,8,Guyana,1
white plush throw pillow,2,Sweden,6
Mission: Impossible � Fallout,1,Samoa,13
fish oil,9,Iceland,2
Tag Heuer Carrera,5,British Indian Ocean Territory (Chagos Archipelago),11
DOOM Eternal,9,Belarus,8
The Lord of the Rings,9,Vanuatu,19
oven,3,Saint Kitts and Nevis,16
Sleeping Pad,12,Nicaragua,4
Counter-Strike: Global Offensive,2,Sri Lanka,17
Mascara,9,Greenland,1
Cleanser,5,Israel,14
Blade Runner 2049,10,Congo,14
Body Lotion,11,Cambodia,12
Pet Backpack,1,Micronesia,5
sad poetry,7,Guyana,13
macOS Ventura,5,Burkina Faso,16
drums,5,Tonga,1
blackberry seeds,8,New Caledonia,12
Guardians of the Galaxy,2,Niue,14
Pet Brush,4,Angola,9
Audemars Piguet Royal Oak,6,Serbia,20
Harness,9,Zimbabwe,3
Rubber Bands,4,Jordan,7
Soccer Ball,7,Syrian Arab Republic,18
magnesium,2,Denmark,13
Pet Carrier,2,Ukraine,2
Soccer Ball,4,Papua New Guinea,2
Outdoor Clothing,5,Aruba,8
blue fuzzy blanket,10,New Zealand,17
tomato seeds,1,Taiwan,15
Volleyball,5,Cayman Islands,9
Soccer Ball,3,Lithuania,14
Adobe Photoshop,2,Egypt,2
Pet Cleaning Wipes,11,United Kingdom,2
Grooming Brush,5,Vanuatu,10
Concealer,2,Malaysia,9
Pride and Prejudice,5,India,16
guitar,4,Palestinian Territory,1
conga,5,Uzbekistan,14
microwave,9,Pitcairn Islands,15
Rubber Bands,1,Taiwan,1
Water Bottle,1,Belgium,11
big ben,2,Ecuador,10
Golf Tees,9,Rwanda,7
Jurassic Park,2,Saint Vincent and the Grenadines,9
Patek Philippe Nautilus,7,American Samoa,17
Omega Speedmaster Professional,5,Slovakia (Slovak Republic),15
Pet Cleaning Wipes,12,France,10
Omega Seamaster,5,Albania,17
Campfire Grill,1,French Polynesia,18
motrin,8,Wallis and Futuna,12
Blade Runner 2049,3,Congo,10
Crime and Punishment,3,Burundi,1
clean slate,4,Moldova,19
fish oil,3,Cote d'Ivoire,5
The Hobbit,9,Central African Republic,4
Call of Duty: Modern Warfare II,11,Finland,7
Shrek,10,Brunei Darussalam,9
Bug Spray,8,Germany,1
Blade Runner 2049,11,Egypt,5
The Catcher in the Rye,5,Pitcairn Islands,20
Windows 11,9,Latvia,17
The other woman,6,Guam,6
Patek Philippe Nautilus,9,New Zealand,9
Baseball Bat,12,Singapore,11
feminine products,6,Lao People's Democratic Republic,7
Map and Compass,7,Sri Lanka,10
Tissot Le Locle,9,Equatorial Guinea,6
Nail Polish,7,Spain,11
oven,8,Seychelles,2
Training Pads,12,Peru,20
clean slate,4,Czech Republic,15
refrigerator,10,Ethiopia,12
cello,5,Poland,8
red plush throw pillow,10,Cook Islands,2
Avengers: Endgame,1,Palestinian Territory,9
Grand Theft Auto V,2,Libyan Arab Jamahiriya,1
dishwasher,10,Mongolia,4
magnesium,9,Philippines,4
To Kill a Mockingbird,12,Martinique,17
guitar,9,United States Minor Outlying Islands,20
Overwatch 2,4,Western Sahara,20
Volleyball,12,Ecuador,20
Baseball Bat,7,Denmark,18
Jaeger-LeCoultre Reverso,10,Fiji,5
The Matrix,11,Gambia,7
Ubuntu,6,France,5
dishwasher,5,Dominica,4
Pet Clothes,4,French Southern Territories,14
Exfoliator,9,Western Sahara,15
The Hobbit,9,Somalia,1
Jaeger-LeCoultre Reverso,4,Guinea-Bissau,7
Basketball,12,French Guiana,2
Audemars Piguet Royal Oak,9,Lao People's Democratic Republic,2
Omega Speedmaster Professional,4,Taiwan,7
Pet Food,10,Sierra Leone,13
Crime and Punishment,12,Australia,12
Shrek,3,Angola,8
Body Lotion,9,Belgium,18
demons,8,Iraq,5
toaster,9,Saint Lucia,10
Pet Brush,6,British Virgin Islands,8
Horizon Forbidden West,1,Namibia,3
piano,12,Macao,7
microwave,7,Czech Republic,16
DOOM Eternal,11,Christmas Island,13
Basketball,11,Wallis and Futuna,5
Golf Glove,1,Japan,9
Water Bottle,7,Brunei Darussalam,6
The Dark Knight,3,Saint Barthelemy,9
Golf Tees,11,Djibouti,4
iOS,8,American Samoa,15
Volleyball,2,Saint Pierre and Miquelon,10
Folders,6,Hungary,3
Avengers: Endgame,9,Sri Lanka,13
The other woman,7,Ecuador,7
piano,4,Gabon,1
The other woman,6,Monaco,17
Avengers: Endgame,6,Faroe Islands,19
Battlefield 2042,10,Kuwait,15
Tennis Racket,3,Turkmenistan,1
Jurassic Park,4,Cayman Islands,1
Map and Compass,5,Philippines,18
Volleyball,3,Bangladesh,9
Golf Balls,6,Netherlands,7
Mission: Impossible � Fallout,1,Libyan Arab Jamahiriya,18
flute,9,British Virgin Islands,2
advil,5,Sudan,3
macOS Ventura,9,India,9
Rangefinder,2,Monaco,5
Fishing Rod,7,Belize,20
advil,11,Jersey,3
animal painting,8,Kenya,10
Rangefinder,2,Kenya,8
iOS,2,Cote d'Ivoire,2
Golf Glove,8,Philippines,2
Basketball,2,Australia,16
toaster,7,Kyrgyz Republic,19
The Matrix,12,Dominican Republic,15
motrin,6,Hungary,13
Tennis Racket,2,Mauritius,7
The Great Gatsby,7,Malta,20
Spider-Man (PS4),3,Ukraine,11
microwave,6,Jersey,3
magnesium,8,Egypt,5
clean slate,10,Poland,4
advil,3,Kuwait,9
modern sculpture,5,Armenia,19
fish oil,3,Turks and Caicos Islands,1
dishwasher,11,Qatar,13
magnesium,11,Spain,17
The Dark Knight,6,Algeria,7
citrus candle,5,Guinea,20
Grand Theft Auto V,10,United States Minor Outlying Islands,15
Spider-Man (PS4),1,Nepal,14
vanilla candle,1,Niger,12
Harness,7,Paraguay,14
Dental Chews,2,Azerbaijan,2
The Lord of the Rings,2,Colombia,7
iOS,1,Malta,14
drums,5,Burundi,13
Inception,7,Ghana,3
Pet Carrier Bag,2,Austria,1
Markers,6,Hong Kong,16
drums,3,Somalia,7
Tag Heuer Carrera,4,Iraq,3
Rolex Submariner,5,Guadeloupe,3
Pet Shampoo,1,Cayman Islands,5
The Dark Knight,9,United States of America,10
Golf Tees,3,Belarus,14
Call of Duty: Modern Warfare II,12,Romania,17
Adobe Photoshop,5,Iran,12
soil,1,Christmas Island,6
Moisturizer,5,French Polynesia,8
Counter-Strike: Global Offensive,6,Cape Verde,5
Whiteboard,2,Guadeloupe,3
refrigerator,2,Latvia,3
iOS,10,Macao,9
toe fungus cream,5,Saint Kitts and Nevis,14
War and Peace,2,Mayotte,4
Basketball,12,Congo,8
Markers,1,Argentina,20
red fuzzy blanket,3,Brunei Darussalam,7
guitar,8,Korea,10
Stapler,6,Argentina,3
Windows 11,5,Samoa,15
Volleyball,9,Antigua and Barbuda,13
Scratching Post,11,Cyprus,4
Fedora,1,Cyprus,14
Pencils,2,Estonia,1
Star Wars: Episode IV - A New Hope,3,Sri Lanka,6
sad poetry,3,Uruguay,18
intense poetry,6,Ecuador,3
Stapler,3,Turks and Caicos Islands,1
Jurassic Park,3,Malta,1
advil,2,Saint Vincent and the Grenadines,8
fish oil,12,South Africa,4
fish oil,11,Gabon,14
Star Wars: Episode IV - A New Hope,1,Algeria,1
Star Wars: Episode IV - A New Hope,12,Lebanon,6
clean slate,4,United Arab Emirates,16
conga,10,Mozambique,4
magnesium,8,Luxembourg,5
Mascara,4,Morocco,7
toe fungus cream,8,Singapore,7
vanilla candle,9,Morocco,20
Apex Legends,11,Paraguay,15
The Lord of the Rings: The Fellowship of the Ring,7,Tanzania,3
Ubuntu,9,Tunisia,15
big ben,2,Gibraltar,7
Baseball Glove,5,Ghana,6
Overwatch 2,12,Angola,4
fish oil,9,Dominica,19
Staples,3,Kuwait,18
blackberry seeds,10,Bahrain,13
Mad Max: Fury Road,2,Mayotte,3
Baseball Glove,3,Cambodia,2
Pet Carrier Bag,10,Puerto Rico,2
scenic painting,12,Latvia,12
dishwasher,5,British Virgin Islands,18
Pencils,11,Ethiopia,12
Windows 11,7,South Georgia and the South Sandwich Islands,6
vanilla candle,7,Honduras,17
Windows 11,5,Ghana,5
into the ocean,9,Poland,5
Golf Clubs,1,Central African Republic,2
white fuzzy blanket,7,Bulgaria,19
The other woman,5,Turkey,2
Stapler,12,Egypt,7
guitar,4,Oman,13
Multi-tool,11,Argentina,19
clean slate,3,Seychelles,15
Whiteboard Markers,6,Ethiopia,14
cello,5,Turkey,7
floral painting,10,Belarus,9
microwave,1,Cape Verde,19
Baseball Bat,8,New Zealand,3
Star Wars: Episode IV - A New Hope,5,United Kingdom,5
dishwasher,9,Western Sahara,2
refrigerator,9,Iraq,4
into the ocean,6,Indonesia,10
The Great Gatsby,1,Andorra,18
floral painting,3,Timor-Leste,2
demons,3,Gibraltar,9
macOS Ventura,1,Sudan,9
Sleeping Pad,10,Turkmenistan,4
Baseball Bat,1,Morocco,3
Rangefinder,3,Bahrain,13
fish oil,11,Northern Mariana Islands,14
Avatar,10,Eritrea,8
Windows 11,6,Saint Lucia,6
fish oil,1,Sao Tome and Principe,10
Golf Bag,7,Lesotho,2
blue plush throw pillow,12,Cape Verde,2
Moby-Dick,3,New Zealand,18
Longines Master Collection,4,Ukraine,19
big ben,6,Solomon Islands,15
Mission: Impossible � Fallout,12,Anguilla,6
blue fuzzy blanket,2,Tunisia,14
Golf Tees,12,Namibia,7
Rolex Submariner,5,Turkmenistan,19
Save Willy,5,Colombia,12
Concealer,3,Guinea-Bissau,9
guitar,12,New Caledonia,16
Binoculars,9,Bahrain,13
Windows 11,7,Namibia,13
Training Pads,3,Netherlands,3
Battlefield 2042,7,Belgium,9
floral painting,10,Malaysia,2
Tissot Le Locle,1,Peru,19
Adobe Photoshop,5,United Kingdom,18
Fedora,1,Poland,1
dishwasher,3,Aruba,18
motrin,9,Ghana,13
Fishing Rod,12,Netherlands Antilles,18
Tissot Le Locle,7,Croatia,11
modern sculpture,12,Timor-Leste,1
Ubuntu,7,Portugal,2
Rolex Submariner,2,Madagascar,20
Fedora,12,Djibouti,13
microwave,10,Philippines,17
drums,4,Bosnia and Herzegovina,10
toe fungus cream,7,Egypt,10
romantic poetry,7,Korea,8
Litter Box,6,Haiti,8
blue fuzzy blanket,1,Saint Vincent and the Grenadines,7
piano,11,Ecuador,16
Adobe Photoshop,8,South Africa,8
Notebooks,2,Netherlands,8
Golf Bag,6,Lebanon,2
oven,6,Vanuatu,4
Golf Clubs,3,Costa Rica,8
Collar,7,Kenya,19
Ubuntu,7,Cote d'Ivoire,8
The other woman,10,Bhutan,9
Patek Philippe Nautilus,7,Angola,17
Pet Backpack,3,Western Sahara,15
Portable Charger,10,Brunei Darussalam,1
toaster,10,Mozambique,17
blue plush throw pillow,2,Malta,5
Assassin's Creed Valhalla,9,Liberia,11
Rangefinder,5,Holy See (Vatican City State),18
dishwasher,9,Jamaica,18
Pencils,1,Oman,1
Mad Max: Fury Road,8,Georgia,1
Leash,3,Chad,17
tomato seeds,9,Costa Rica,5
iOS,7,Angola,1
Map and Compass,11,Kuwait,3
The Matrix,3,Tanzania,18
Stapler,11,Chile,9
oven,2,Aruba,18
animal painting,10,Greece,15
Windows 11,6,Cayman Islands,13
into the ocean,7,Uzbekistan,15
Water Bottle,11,Comoros,18
Highlighters,7,British Indian Ocean Territory (Chagos Archipelago),7
Moby-Dick,3,Ireland,6
sad poetry,12,Montserrat,10
Eraser,10,Oman,9
dishwasher,6,Swaziland,16
Portable Charger,7,Sweden,13
drums,2,Hong Kong,4
Fedora,5,Switzerland,16
Pens,3,Cayman Islands,3
Apex Legends,3,Anguilla,6
The Dark Knight,9,Guadeloupe,1
Pens,6,Papua New Guinea,16
DOOM Eternal,7,Montenegro,13
Markers,12,Chile,7
piano,12,Israel,7
modern sculpture,6,Equatorial Guinea,9
feminine products,2,Venezuela,13
Save Willy,6,Cote d'Ivoire,4
tomato seeds,3,Pitcairn Islands,19
War and Peace,6,Russian Federation,18
feminine products,7,Liberia,17
Portable Charger,8,Belarus,12
Avatar,1,Pakistan,13
Pencils,3,Croatia,7
Eyeshadow,6,Tuvalu,13
intense poetry,10,Nepal,3
white fuzzy blanket,3,Saudi Arabia,19
The other woman,2,Liechtenstein,20
soil,4,Singapore,6
Horizon Forbidden West,7,Mexico,20
Volleyball,9,French Guiana,18
Fedora,10,Ghana,3
Food Bowl,5,Cyprus,14
Eraser,5,Chad,9
scenic painting,2,Papua New Guinea,16
Foundation,5,Saint Lucia,2
into the ocean,6,Zambia,7
oven,1,Marshall Islands,16
strawberry seeds,8,Cyprus,1
Red Dead Redemption 2,2,Portugal,18
strawberry seeds,7,Mauritania,18
motrin,6,Tokelau,17
floral painting,2,United States Minor Outlying Islands,9
Windows 11,3,Israel,14
microwave,4,Tonga,1
Adobe Photoshop,9,Slovakia (Slovak Republic),1
demons,10,Zambia,16
floral painting,12,Reunion,12
Folders,2,Malta,10
Golf Balls,12,Ecuador,20
The Lord of the Rings: The Fellowship of the Ring,10,Tunisia,6
Adobe Photoshop,6,Finland,10
The Hobbit,12,Faroe Islands,13
magnesium,7,Fiji,18
Golf Balls,2,Palau,14
blue plush throw pillow,1,Saint Vincent and the Grenadines,13
Golf Balls,10,Marshall Islands,10
Soccer Ball,1,Bahrain,17
motrin,4,Monaco,11
Campfire Grill,8,French Southern Territories,4
Litter Box,4,French Guiana,20
Golf Tees,6,New Zealand,18
Portable Charger,4,Gambia,3
conga,1,Italy,11
Horizon Forbidden West,7,Madagascar,17
Eyeshadow,5,Niger,20
Longines Master Collection,6,Afghanistan,14
